tokens,labels,source
"['लेकिन', 'पैसों', 'की', 'कमी', 'के', 'कारण', ',', 'वह', 'अपने', 'सपने', 'को', 'पूरा', 'करने', 'और', 'उसे', 'वास्तविकता', 'में', 'बदलने', 'में', 'असमर्थ', 'थे', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['मेरा', 'नाम', 'रोहित', 'है', 'और', 'मेरा', 'मोबाइल', 'नंबर', '9123456789', 'है']","['O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'B-PHONE_NUM', 'O']",synthetic_hi
"['एचडीएफसी', 'लिमिटेड', 'के', 'अध्यक्ष', 'दीपक', 'पारेख', 'ने', 'कहा', 'कि', 'देश', 'ने', 'एक', 'बड़ी', 'शख्सियत', 'को', 'खो', 'दिया', 'है', '।']","['O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['भारत', 'की', 'प्रथम', 'राजकीय', 'यात्रा', 'पर', 'आए', 'साइप्रस', 'के', 'राष्ट्रपति', 'का', 'स्वागत', 'करते', 'हुए', 'श्री', 'मुखर्जी', 'ने', 'कहा', 'कि', 'उनसे', 'पहले', 'साइप्रस', 'के', 'लगभग', 'सभी', 'राष्ट्रपति', 'भारत', 'यात्रा', 'पर', 'आ', 'चुके', 'हैं']","['B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['फिल्म', 'में', 'अर्जुन', 'कपूर', 'डबल', 'रोल', 'निभा', 'रहे', 'हैं', '.']","['O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['इस', 'फिल्म', 'में', 'प्रमुख', 'भूमिका', 'निभाई', 'थी', 'कमल', 'हासन', 'ने', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O']",naamapadam_hi
"['दोनों', 'नेताओं', 'ने', 'अपने', 'ट्विटर', 'हैंडलों', 'से', 'इफ्तार', 'की', 'तस्वीरें', 'भी', 'साझा', 'की', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['विधान', 'परिषद्', 'की', '13', 'सीटों', 'के', 'लिए', '14', 'उम्मीदवार', 'मैदान', 'में', 'थे', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['केरल', 'के', 'राज्यपाल', 'पी', '.', 'सदाशिवम', 'और', 'मुख्यमंत्री', 'पिनरायी', 'विजयन', 'तथा', 'केंद्रीय', 'मंत्री', 'के', 'जे', 'अल्फोंस', 'हवाई', 'सर्वेक्षण', 'के', 'दौरान', 'प्रधानमंत्री', 'के', 'साथ', 'थे', '।']","['B-ADDRESS', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['उन्होंने', 'यह', 'भी', 'कहा', 'कि', 'राष्ट्रीय', 'स्वास्थ्य', 'संसाधन', 'रिपोजिटरी', '(', 'एनएचआरआर', ')', 'के', 'शुभारंभ', 'के', 'बारे', 'में', 'सबूत', 'आधारित', 'योजना', 'की', 'महत्वपूर्ण', 'जरूरत', 'सभी', 'सार्वजनिक', 'और', 'निजी', 'स्वास्थ्य', 'देखभाल', 'प्रतिष्ठानों', 'के', 'प्रामाणिक', ',', 'मानकीकृत', 'और', 'नवीनतम', 'भू', '-', 'स्थानिक', 'आंकड़ों', 'की', 'देश', 'की', 'पहली', 'स्वास्थ्य', 'देखभाल', 'सुविधा', 'की', 'रजिस्ट्री', 'है', '।']","['B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['इसका', 'मुख्यालय', 'वियना', 'में', 'है', '।']","['O', 'O', 'B-ADDRESS', 'O', 'O', 'O']",naamapadam_hi
"['संविधान', 'बेंच', 'के', 'अन्य', 'सदस्यों', 'में', 'जस्टिस', 'एके', 'सीकरी', ',', 'एएम', 'खानविलकर', ',', 'डीवाई', 'चंद्रचूड', 'और', 'जस्टिस', 'अशोक', 'भूषण', 'भी', 'शामिल', 'थे', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O']",naamapadam_hi
"['सोनिया', 'गांधी', 'और', 'राहुल', 'गांधी', 'नेशनल', 'हेराल्ड', 'केस', 'में', 'दिल्ली', 'हाईकोर्ट', 'से', 'मिली', 'बेल', 'पर', 'बाहर', 'हैं', '।']","['B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['प्रदेश', 'सरकार', 'ने', 'एक', 'विज्ञप्ति', 'में', 'कहा', ',', ""'"", '14', 'जनवरी', 'को', 'उत्तरायण', 'शुरू', 'होने', 'के', 'साथ', 'सामान्य', 'श्रेणी', 'के', 'आर्थिक', 'रूप', 'से', 'कमजोर', 'वर्गों', 'को', 'उच्च', 'शिक्षण', 'संस्थानों', 'में', 'प्रवेश', 'और', 'सरकारी', 'नौकरियों', 'में', '10', 'फीसदी', 'आरक्षण', 'मिलेगा']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['अश्विन', 'के', 'स्पिन', 'जोड़ीदार', 'रविंद्र', 'जडेजा', '805', 'अंक', 'के', 'साथ', 'सातवें', 'स्थान', 'पर', 'हैं', '।']","['B-NAME_STUDENT', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['मेरा', 'नाम', 'अनिता', 'देवी', 'है', 'और', 'मेरा', 'ईमेल', 'rahul.singh@mail.com', 'है']","['O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O']",synthetic_hi
"['अधिक', 'चिंता', 'ट्रक', 'उत्पादन', 'में', 'मंदी', 'से', 'है', ',', 'जो', 'माल', 'और', 'आवश्यक', 'वस्तुओं', 'की', 'धीमी', 'मांग', 'का', 'स्पष्ट', 'संकेत', 'है', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['जगन्नाथ', 'सभा', ',', 'यद्यपि', 'इसी', 'प्रकार', 'की', 'है', 'किंतु', 'उसमें', 'किसी', 'योजना', 'की', 'नियमितता', 'का', 'अभाव', 'है', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['तीनों', 'लोग', 'स्पाइसजेट', 'की', 'उड़ान', 'से', 'दुबई', 'से', 'आ', 'रहे', 'थे', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['इस', 'बीच', ',', 'मणिपुर', 'के', 'मुख्यमंत्री', 'एन', '.', 'बिरेन', 'सिंह', 'ने', 'कहा', 'है', 'कि', 'सरकार', 'ने', 'संक्रमित', 'मरीज', 'के', 'संपर्क', 'में', 'आए', 'लोगों', 'को', 'ढूंढना', 'शुरू', 'कर', 'दिया', 'है', '।']","['O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['गढ़पाले', 'ने', 'कहा', 'कि', 'कंपनी', 'में', 'उच्चदाब', 'कनेक्शन', 'जल्दी', 'मिलेंगे', 'और', 'प्रक्रिया', 'पूरी', 'तरह', 'से', 'पारदर्शी', 'रहेगी', '।']","['B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['गिरफ्तार', 'आतंकियों', 'की', 'पहचान', 'परवेज', 'और', 'जमशेद', 'के', 'रूप', 'में', 'हुई', 'है', '.']","['O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['अभिनेत्री', 'क्लाउडिया', 'राइया', 'को', 'एक', 'विशाल', 'मछली', '(', 'स्टिंगरे', ')', 'के', 'रूप', 'में', 'चित्रित', 'किया', 'गया', 'है', '।']","['O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['असम', 'के', 'स्वास्थ्य', 'मंत्री', 'श्री', 'हिमंत', 'बिस्व', 'सरमा', 'ने', 'आज', 'तिनसुकिया', 'नागरिक', 'अस्पताल', 'का', 'दौरा', 'किया', 'और', 'कोविड', '-', '19', 'की', 'व्यवस्था', 'की', 'समीक्षा', 'की']","['B-ADDRESS', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['बीसीसीआई', 'सचिव', 'अमिताभ', 'चौधरी', 'ने', 'हाल', 'में', 'सभी', 'राज्य', 'संघों', 'को', 'ईमेल', 'भेजकर', 'संविधान', 'में', 'बदलाव', 'की', 'जानकारी', 'मांगी', 'थी', 'और', 'सूचित', 'किया', 'कि', '13', 'इकाईयों', 'ने', 'पालन', 'करने', 'का', 'और', 'इस', 'संबंध', 'में', 'हलफनामा', 'पेश', 'करने', 'का', 'फैसला', 'किया', 'है', '।']","['O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['चेन्नई', 'सुपर', 'किंग्स', 'वर्सेज', 'सनराइजर्स', 'हैदराबाद']","['O', 'O', 'O', 'O', 'O', 'B-ADDRESS']",naamapadam_hi
"['इस', 'कार्यक्रम', 'में', 'नीतीश', 'कुमार', 'भी', 'मौजूद', 'रहे', '.']","['O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O']",naamapadam_hi
"['दिल्लीः', 'गंगाराम', 'हॉस्पिटल', 'के', '108', 'कर्मचारी', 'क्वारंटाइन', ',', 'कोरोना', 'मरीज', 'के', 'संपर्क', 'में', '.']","['B-ADDRESS', 'B-ADDRESS', 'I-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['आंध्र', 'प्रदेश', 'लॉरी', 'ओनर्स', 'एसोसिएशन', ',', 'निजी', 'स्कूलों', 'और', 'कॉलेजों', 'के', 'प्रबंधन', 'भी', 'बंद', 'का', 'समर्थन', 'कर', 'रहे', 'हैं', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['मो', '।', 'नसीर']","['B-NAME_STUDENT', 'O', 'B-NAME_STUDENT']",naamapadam_hi
"['डीडीयूजीजेवाई', 'के', 'अंतर्गत', ',', '29', 'राज्यों', '/', 'संघ', 'शासित', 'क्षेत्रों', 'के', 'लिए', 'कुल', 'लागत', '42392.46', 'करोड़', 'रुपये', 'स्वीकृत', 'की', 'गई', 'है', '।']","['O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['कावेरीपत्तिनम', 'जो', 'तमिलनाडु', 'के', 'नागपट्टिनम', 'जनपद', 'में', 'स्थित', 'है', '.']","['B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['कनाडा', 'में', 'ब्रिटिश', 'कोलंबिया', 'विश्वविद्यालय', '(', 'यूबीसी', ')', 'के', 'शोधकर्ताओं', 'के', 'मुताबिक', 'मुक्त', 'कण', 'बेहद', 'प्रतिक्रियाशील', 'अणु', 'होते', 'हैं', ',', 'जो', 'शरीर', 'में', 'मौजूद', 'रहते', 'हैं', 'तथा', 'सांस', 'लेने', 'जैसी', 'नियमित', 'प्राकृतिक', 'प्रक्रिया', 'के', 'दौरान', 'बनते', 'हैं', '।']","['B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['मेरा', 'नाम', 'सीमा', 'है', 'और', 'मेरा', 'मोबाइल', 'नंबर', '9876543210', 'है']","['O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'B-PHONE_NUM', 'O']",synthetic_hi
"['श्रीनगर', 'स्थित', 'रक्षा', 'प्रवक्ता', 'कर्नल', 'राजेश', 'कालिया', 'ने', 'कहा', ',', '""', 'बारामूला', 'के', 'कलंतरा', 'इलाके', 'में', 'नमबलनार', 'अभियान', 'में', 'दो', 'आतंकवादियों', 'को', 'ढेर', 'किया', 'गया', '।']","['O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['लंदन', 'का', 'एक', 'बार', '।']","['B-ADDRESS', 'O', 'O', 'O', 'O']",naamapadam_hi
"['आम', 'आदमी', 'कैंटीन', 'के', 'लिए', '10', 'करोड़', 'रुपये', 'का', 'प्रावधान', 'किया', 'गया', 'है', '।']","['B-ADDRESS', 'I-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['देखिएः', 'जनरल', 'बिपिन', 'रावत', 'ने', 'कारगिल', 'के', 'शहीदों', 'को', 'किया', 'याद']","['O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['सड़क', 'हादसे', 'में', 'चार', 'की', 'मौत']","['O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['डकार', ',', 'सेनेगल', 'में', 'एक', 'अध्ययन', 'में', ',', 'हमने', 'ऐसे', 'कंडीशनरों', 'की', 'क्षमता', 'का', 'आकलन', 'किया', 'जो', 'स्थानीय', 'रूप', 'से', 'मूरिंग', 'ओलीफ़ेरा', 'बीज', 'और', 'चिटोसन', 'जैसे', 'कि', 'झींगा', 'कचरे', 'से', 'उत्पन्न', 'हो', 'सकते', 'हैं', '।']","['B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['सूचना', 'एवं', 'प्रचार', 'विभाग', 'के', 'निदेशालय', 'द्वारा', 'जारी', 'परिपत्र', 'के', 'अनुसार', 'अगर', 'दिल्ली', 'सरकार', 'से', 'जुड़ा', 'कोई', 'अधिकारी', 'महसूस', 'करता', 'है', 'कि', 'किसी', 'प्रकाशित', 'या', 'प्रसारित', 'खबर', 'से', 'उसकी', 'या', 'सरकार', 'की', 'प्रतिष्ठा', 'को', 'नुकसान', 'पहुंचता', 'है', 'तो', 'उसे', 'प्रधान', 'सचिव', '(', 'गृह', ')', 'के', 'समक्ष', 'शिकायत', 'दायर', 'करनी', 'चाहिए', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
